Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1579388400.0 136.798 NA 76 NA NA NA NA 973 NA NA NA NA 1003 NA NA NA NA 1092 NA NA NA
1579388400.0 136.799 NA 80 NA NA NA NA 975 NA NA NA NA 1518 NA NA NA NA 1599 NA NA NA
1579388400.0 136.8 NA 73 NA NA NA NA 975 NA NA NA NA 1251 NA NA NA NA 1332 NA NA NA
1579388400.0 136.801 NA 75 NA NA NA NA 974 NA NA NA NA 1078 NA NA NA NA 1173 NA NA NA
1579388400.0 136.802 NA 73 NA NA NA NA 975 NA NA NA NA 1633 NA NA NA NA 1741 NA NA NA
1579388400.0 136.803 NA 75 NA NA NA NA 978 NA NA NA NA 1486 NA NA NA NA 1591 NA NA NA
1579388400.0 136.804 NA 90 NA NA NA NA 975 NA NA NA NA 1210 NA NA NA NA 1293 NA NA NA
1579388400.0 136.805 NA 78 NA NA NA NA 974 NA NA NA NA 1064 NA NA NA NA 1138 NA NA NA
1579388400.0 136.806 NA 73 NA NA NA NA 976 NA NA NA NA 1440 NA NA NA NA 1526 NA NA NA
1579388400.0 136.807 NA 73 NA NA NA NA 973 NA NA NA NA 988 NA NA NA NA 1063 NA NA NA
1579388400.0 136.808 NA 89 NA NA NA NA 975 NA NA NA NA 941 NA NA NA NA 1012 NA NA NA
1579388400.0 136.809 NA 75 NA NA NA NA 974 NA NA NA NA 1620 NA NA NA NA 1720 NA NA NA
1579388400.0 136.81 NA 74 NA NA NA NA 974 NA NA NA NA 894 NA NA NA NA 993 NA NA NA
1579388400.0 136.811 NA 79 NA NA NA NA 973 NA NA NA NA 1341 NA NA NA NA 1423 NA NA NA
1579388400.0 136.812 NA 75 NA NA NA NA 975 NA NA NA NA 1022 NA NA NA NA 1095 NA NA NA
1579388400.0 136.813 NA 75 NA NA NA NA 975 NA NA NA NA 1123 NA NA NA NA 1261 NA NA NA
1579388400.0 136.814 NA 73 NA NA NA NA 974 NA NA NA NA 1457 NA NA NA NA 1560 NA NA NA
1579388400.0 136.815 NA 78 NA NA NA NA 979 NA NA NA NA 1384 NA NA NA NA 1485 NA NA NA
1579388400.0 136.816 NA 93 NA NA NA NA 974 NA NA NA NA 1308 NA NA NA NA 1386 NA NA NA
1579388400.0 136.817 NA 73 NA NA NA NA 974 NA NA NA NA 1006 NA NA NA NA 1086 NA NA NA
1579388400.0 136.818 NA 71 NA NA NA NA 974 NA NA NA NA 1705 NA NA NA NA 1785 NA NA NA
1579388400.0 136.819 NA 74 NA NA NA NA 972 NA NA NA NA 1136 NA NA NA NA 1245 NA NA NA
1579388400.0 136.82 NA 74 NA NA NA NA 973 NA NA NA NA 1154 NA NA NA NA 1233 NA NA NA
1579388400.0 136.821 NA 80 NA NA NA NA 974 NA NA NA NA 1342 NA NA NA NA 1419 NA NA NA
1579388400.0 136.822 NA 73 NA NA NA NA 972 NA NA NA NA 1275 NA NA NA NA 1383 NA NA NA
1579388400.0 136.823 NA 76 NA NA NA NA 972 NA NA NA NA 1282 NA NA NA NA 1393 NA NA NA
1579388400.0 136.824 NA 82 NA NA NA NA 974 NA NA NA NA 1260 NA NA NA NA 1351 NA NA NA
1579388400.0 136.825 NA 73 NA NA NA NA 975 NA NA NA NA 1338 NA NA NA NA 1447 NA NA NA
1579388400.0 136.826 NA 73 NA NA NA NA 974 NA NA NA NA 1779 NA NA NA NA 1877 NA NA NA
1579388400.0 136.827 NA 76 NA NA NA NA 978 NA NA NA NA 1068 NA NA NA NA 1139 NA NA NA
1579388400.0 136.828 NA 74 NA NA NA NA 974 NA NA NA NA 1421 NA NA NA NA 1510 NA NA NA
1579388400.0 136.829 NA 92 NA NA NA NA 972 NA NA NA NA 997 NA NA NA NA 1083 NA NA NA
1579388400.0 136.83 NA 72 NA NA NA NA 973 NA NA NA NA 1666 NA NA NA NA 1765 NA NA NA
1579388400.0 136.831 NA 85 NA NA NA NA 974 NA NA NA NA 1396 NA NA NA NA 1478 NA NA NA
1579388400.0 136.832 NA 73 NA NA NA NA 972 NA NA NA NA 1155 NA NA NA NA 1244 NA NA NA
1579388400.0 136.833 NA 74 NA NA NA NA 974 NA NA NA NA 1504 NA NA NA NA 1580 NA NA NA
1579388400.0 136.834 NA 73 NA NA NA NA 973 NA NA NA NA 1000 NA NA NA NA 1082 NA NA NA
1579388400.0 136.835 NA 73 NA NA NA NA 973 NA NA NA NA 1434 NA NA NA NA 1550 NA NA NA
1579388400.0 136.836 NA 72 NA NA NA NA 973 NA NA NA NA 1372 NA NA NA NA 1473 NA NA NA
1579388400.0 136.837 NA 75 NA NA NA NA 976 NA NA NA NA 1378 NA NA NA NA 1492 NA NA NA
1579388400.0 136.838 NA 73 NA NA NA NA 974 NA NA NA NA 1897 NA NA NA NA 2004 NA NA NA
1579388400.0 136.839 NA 81 NA NA NA NA 982 NA NA NA NA 1289 NA NA NA NA 1375 NA NA NA
1579388400.0 136.84 NA 80 NA NA NA NA 977 NA NA NA NA 1119 NA NA NA NA 1193 NA NA NA
1579388400.0 136.841 NA 79 NA NA NA NA 977 NA NA NA NA 1075 NA NA NA NA 1170 NA NA NA
1579388400.0 136.842 NA 74 NA NA NA NA 973 NA NA NA NA 1606 NA NA NA NA 1702 NA NA NA
1579388400.0 136.843 NA 92 NA NA NA NA 972 NA NA NA NA 1457 NA NA NA NA 1549 NA NA NA
1579388400.0 136.844 NA 73 NA NA NA NA 974 NA NA NA NA 1645 NA NA NA NA 1733 NA NA NA
1579388400.0 136.845 NA 73 NA NA NA NA 974 NA NA NA NA 1639 NA NA NA NA 1737 NA NA NA
1579388400.0 136.846 NA 72 NA NA NA NA 975 NA NA NA NA 1658 NA NA NA NA 1746 NA NA NA
1579388400.0 136.847 NA 70 NA NA NA NA 974 NA NA NA NA 1800 NA NA NA NA 1954 NA NA NA
1579388400.0 136.848 NA 73 NA NA NA NA 974 NA NA NA NA 1645 NA NA NA NA 1732 NA NA NA
1579388400.0 136.849 NA 78 NA NA NA NA 975 NA NA NA NA 784 NA NA NA NA 880 NA NA NA
1579388400.0 136.85 NA 75 NA NA NA NA 973 NA NA NA NA 1019 NA NA NA NA 1151 NA NA NA
1579388400.0 136.8501 NA 74 NA NA NA NA 974 NA NA NA NA 1285 NA NA NA NA 1405 NA NA NA
1579388400.0 136.851 NA 79 NA NA NA NA 974 NA NA NA NA 1548 NA NA NA NA 1627 NA NA NA
1579388400.0 136.852 NA 74 NA NA NA NA 973 NA NA NA NA 1420 NA NA NA NA 1549 NA NA NA
1579388400.0 136.853 NA 73 NA NA NA NA 974 NA NA NA NA 1244 NA NA NA NA 1339 NA NA NA
1579388400.0 136.854 NA 73 NA NA NA NA 974 NA NA NA NA 1435 NA NA NA NA 1538 NA NA NA
1579388400.0 136.855 NA 80 NA NA NA NA 974 NA NA NA NA 1372 NA NA NA NA 1518 NA NA NA
1579388400.0 136.856 NA 74 NA NA NA NA 974 NA NA NA NA 785 NA NA NA NA 1119 NA NA NA
1579388400.0 136.8561 NA 76 NA NA NA NA 969 NA NA NA NA 682 NA NA NA NA 940 NA NA NA
1579388400.0 136.8562 NA 69 NA NA NA NA 967 NA NA NA NA 520 NA NA NA NA 599 NA NA NA
1579388400.0 136.857 NA 72 NA NA NA NA 974 NA NA NA NA 1616 NA NA NA NA 1724 NA NA NA
1579388400.0 136.858 NA 77 NA NA NA NA 978 NA NA NA NA 1325 NA NA NA NA 1407 NA NA NA
1579388400.0 136.859 NA 94 NA NA NA NA 975 NA NA NA NA 916 NA NA NA NA 995 NA NA NA
1579388400.0 136.86 NA 71 NA NA NA NA 974 NA NA NA NA 1443 NA NA NA NA 1551 NA NA NA
1579388400.0 136.861 NA 72 NA NA NA NA 973 NA NA NA NA 971 NA NA NA NA 1048 NA NA NA
1579388400.0 136.862 NA 74 NA NA NA NA 972 NA NA NA NA 894 NA NA NA NA 1031 NA NA NA
1579388400.0 136.863 NA 72 NA NA NA NA 973 NA NA NA NA 1543 NA NA NA NA 1654 NA NA NA
1579388400.0 136.864 NA 86 NA NA NA NA 972 NA NA NA NA 1247 NA NA NA NA 1322 NA NA NA
1579388400.0 136.8642 NA 91 NA NA NA NA 972 NA NA NA NA 905 NA NA NA NA 986 NA NA NA
1579388400.0 136.8643 NA 77 NA NA NA NA 972 NA NA NA NA 1200 NA NA NA NA 1275 NA NA NA
1579388400.0 136.865 NA 90 NA NA NA NA 972 NA NA NA NA 901 NA NA NA NA 976 NA NA NA
1579388400.0 136.866 NA 72 NA NA NA NA 973 NA NA NA NA 1254 NA NA NA NA 1366 NA NA NA
1579388400.0 136.867 NA 90 NA NA NA NA 971 NA NA NA NA 1347 NA NA NA NA 1426 NA NA NA
1579388400.0 136.868 NA 75 NA NA NA NA 973 NA NA NA NA 872 NA NA NA NA 1208 NA NA NA
1579388400.0 136.869 NA 73 NA NA NA NA 974 NA NA NA NA 1768 NA NA NA NA 1848 NA NA NA
1579388400.0 136.87 NA 80 NA NA NA NA 980 NA NA NA NA 1700 NA NA NA NA 1796 NA NA NA
1579388400.0 136.871 NA 79 NA NA NA NA 974 NA NA NA NA 1293 NA NA NA NA 1403 NA NA NA
1579388400.0 136.872 NA 76 NA NA NA NA 973 NA NA NA NA 1659 NA NA NA NA 1801 NA NA NA
1579388400.0 136.873 NA 88 NA NA NA NA 973 NA NA NA NA 1095 NA NA NA NA 1189 NA NA NA
1579388400.0 136.874 NA 72 NA NA NA NA 972 NA NA NA NA 1322 NA NA NA NA 1451 NA NA NA
1579388400.0 136.875 NA 73 NA NA NA NA 974 NA NA NA NA 1728 NA NA NA NA 1837 NA NA NA
1579388400.0 136.876 NA 78 NA NA NA NA 971 NA NA NA NA 991 NA NA NA NA 1074 NA NA NA
1579388400.0 136.877 NA 77 NA NA NA NA 974 NA NA NA NA 973 NA NA NA NA 1076 NA NA NA
1579388400.0 136.878 NA 89 NA NA NA NA 973 NA NA NA NA 1291 NA NA NA NA 1371 NA NA NA
1579388400.0 136.879 NA 83 NA NA NA NA 973 NA NA NA NA 1261 NA NA NA NA 1363 NA NA NA
1579388400.0 136.88 NA 83 NA NA NA NA 973 NA NA NA NA 834 NA NA NA NA 1166 NA NA NA
1579388400.0 136.881 NA 71 NA NA NA NA 973 NA NA NA NA 1675 NA NA NA NA 1757 NA NA NA
1579388400.0 136.882 NA 77 NA NA NA NA 981 NA NA NA NA 1594 NA NA NA NA 1707 NA NA NA
1579388400.0 136.883 NA 79 NA NA NA NA 973 NA NA NA NA 1005 NA NA NA NA 1085 NA NA NA
1579388400.0 136.884 NA 72 NA NA NA NA 974 NA NA NA NA 1714 NA NA NA NA 1822 NA NA NA
1579388400.0 136.885 NA 74 NA NA NA NA 974 NA NA NA NA 1236 NA NA NA NA 1324 NA NA NA
1579388400.0 136.8855 NA 74 NA NA NA NA 974 NA NA NA NA 1009 NA NA NA NA 1087 NA NA NA
1579388400.0 136.885501 NA 73 NA NA NA NA 974 NA NA NA NA 1273 NA NA NA NA 1363 NA NA NA
1579388400.0 136.885502 NA 73 NA NA NA NA 973 NA NA NA NA 1364 NA NA NA NA 1452 NA NA NA
1579388400.0 136.886 NA 72 NA NA NA NA 973 NA NA NA NA 1270 NA NA NA NA 1397 NA NA NA
1579388400.0 136.8861 NA 86 NA NA NA NA 978 NA NA NA NA 1229 NA NA NA NA 1461 NA NA NA
1579388400.0 136.8862 NA 90 NA NA NA NA 975 NA NA NA NA 1107 NA NA NA NA 1262 NA NA NA
1579388400.0 136.887 NA 73 NA NA NA NA 974 NA NA NA NA 1521 NA NA NA NA 1619 NA NA NA
1579388400.0 136.888 NA 76 NA NA NA NA 972 NA NA NA NA 1084 NA NA NA NA 1187 NA NA NA
1579388400.0 136.8885 NA 72 NA NA NA NA 972 NA NA NA NA 957 NA NA NA NA 1047 NA NA NA
1579388400.0 136.888501 NA 77 NA NA NA NA 972 NA NA NA NA 1200 NA NA NA NA 1288 NA NA NA
1579388400.0 136.888502 NA 73 NA NA NA NA 972 NA NA NA NA 1156 NA NA NA NA 1253 NA NA NA
1579388400.0 136.889 NA 73 NA NA NA NA 974 NA NA NA NA 1227 NA NA NA NA 1303 NA NA NA
1579388400.0 136.89 NA 79 NA NA NA NA 973 NA NA NA NA 1637 NA NA NA NA 1728 NA NA NA
1579388400.0 136.891 NA 79 NA NA NA NA 971 NA NA NA NA 1281 NA NA NA NA 1384 NA NA NA
1579388400.0 136.892 NA 73 NA NA NA NA 973 NA NA NA NA 783 NA NA NA NA 937 NA NA NA
1579388400.0 136.893 NA 72 NA NA NA NA 973 NA NA NA NA 1761 NA NA NA NA 1849 NA NA NA
1579388400.0 136.894 NA 77 NA NA NA NA 978 NA NA NA NA 1711 NA NA NA NA 1790 NA NA NA
1579388400.0 136.895 NA 75 NA NA NA NA 977 NA NA NA NA 1366 NA NA NA NA 1491 NA NA NA
1579388400.0 136.896 NA 81 NA NA NA NA 973 NA NA NA NA 1658 NA NA NA NA 1768 NA NA NA
1579388400.0 136.898 NA 72 NA NA NA NA 972 NA NA NA NA 1478 NA NA NA NA 1692 NA NA NA
1579388400.0 1360.0 0 NA NA NA NA 0 NA NA NA NA 986 NA NA NA NA 978 NA NA NA NA
1579388400.0 1361.0 0 NA NA NA NA 0 NA NA NA NA 693 NA NA NA NA 716 NA NA NA NA
1579388400.0 1361.17 0 NA NA NA NA 0 NA NA NA NA 690 NA NA NA NA 735 NA NA NA NA
1579388400.0 1361.18 0 NA NA NA NA 0 NA NA NA NA 664 NA NA NA NA 697 NA NA NA NA
1579388400.0 1361.181 0 NA NA NA NA 0 NA NA NA NA 649 NA NA NA NA 690 NA NA NA NA
1579388400.0 1362.0 0 NA NA NA NA 0 NA NA NA NA 643 NA NA NA NA 847 NA NA NA NA
1579388400.0 1362.17 0 NA NA NA NA 0 NA NA NA NA 750 NA NA NA NA 854 NA NA NA NA
1579388400.0 1362.18 0 NA NA NA NA 0 NA NA NA NA 676 NA NA NA NA 831 NA NA NA NA
1579388400.0 1363.0 0 NA NA NA NA 0 NA NA NA NA 757 NA NA NA NA 781 NA NA NA NA
1579388400.0 1363.17 0 NA NA NA NA 0 NA NA NA NA 669 NA NA NA NA 779 NA NA NA NA
1579388400.0 1363.18 0 NA NA NA NA 0 NA NA NA NA 691 NA NA NA NA 762 NA NA NA NA
1579388400.0 1364.0 NA 118 NA NA NA NA 1014 NA NA NA NA 1197 NA NA NA NA 1303 NA NA NA
1579388400.0 1365.0 NA 120 NA NA NA NA 1015 NA NA NA NA 1070 NA NA NA NA 1155 NA NA NA
1579388400.0 1366.0 NA 114 NA NA NA NA 1014 NA NA NA NA 1221 NA NA NA NA 1332 NA NA NA
1579388400.0 137.8 NA 78 NA NA NA NA 972 NA NA NA NA 865 NA NA NA NA 2884 NA NA NA
1579388400.0 1370.0 29 68 109 NA NA 910 940 974 NA NA 115 7611 1185 NA NA 196 7671 1256 NA NA
1579388400.0 1370.17 29 62 164 NA NA 911 934 1027 NA NA 121 8741 2312 NA NA 194 8802 2380 NA NA
1579388400.0 1370.18 29 60 151 NA NA 911 934 1017 NA NA 118 8060 2330 NA NA 197 8129 2397 NA NA
1579388400.0 139901.0 NA 115 NA NA NA NA 1015 NA NA NA NA 1400 NA NA NA NA 1517 NA NA NA
1579388400.0 139902.0 NA 123 NA NA NA NA 1016 NA NA NA NA 1165 NA NA NA NA 1249 NA NA NA
1579388400.0 13992501.0 NA 178 NA NA NA NA 1085 NA NA NA NA 6564 NA NA NA NA 6845 NA NA NA
1579388400.0 140.52 NA 200 188 NA NA NA 1108 1056 NA NA NA 5153 4025 NA NA NA 5314 4152 NA NA
1579388400.0 140.53 NA 218 NA NA NA NA 1134 NA NA NA NA 9254 NA NA NA NA 9395 NA NA NA
1579388400.0 140.55 NA 54 54 256 NA NA 957 908 1146 NA NA 12434 10051 29770 NA NA 12719 10549 29928 NA
1579388400.0 150.0 67 162 NA NA NA 940 1025 NA NA NA 5418 1894 NA NA NA 5490 1975 NA NA NA
1579388400.0 158.0 69 188 NA NA NA 940 1065 NA NA NA 6031 1739 NA NA NA 6159 1814 NA NA NA
1579388400.0 158.1 NA 189 NA NA NA NA 1098 NA NA NA NA 1764 NA NA NA NA 1904 NA NA NA
1579388400.0 158.2 NA 187 NA NA NA NA 1096 NA NA NA NA 1777 NA NA NA NA 1911 NA NA NA
1579388400.0 158.3 NA 186 NA NA NA NA 1097 NA NA NA NA 1737 NA NA NA NA 1846 NA NA NA
1579388400.0 2.0 64 90 NA NA NA 941 948 NA NA NA 6345 975 NA NA NA 6410 1056 NA NA NA
1579388400.0 2017.8 180 NA NA NA NA 1049 NA NA NA NA 991 NA NA NA NA 1062 NA NA NA NA
1579388400.0 2018.8 173 NA NA NA NA 1043 NA NA NA NA 910 NA NA NA NA 1050 NA NA NA NA
1579388400.0 203.0 NA 113 NA NA NA NA 1024 NA NA NA NA 2327 NA NA NA NA 2450 NA NA NA
1579388400.0 204.0 65 105 NA NA NA 942 1012 NA NA NA 6873 2777 NA NA NA 7003 2886 NA NA NA
1579388400.0 20434.103 NA 180 NA NA NA NA 1099 NA NA NA NA 10624 NA NA NA NA 10765 NA NA NA
1579388400.0 205.0 NA 106 NA NA NA NA 1015 NA NA NA NA 2377 NA NA NA NA 2509 NA NA NA
1579388400.0 20634.21 NA 399 NA NA NA NA 1321 NA NA NA NA 29199 NA NA NA NA 31212 NA NA NA
1579388400.0 20634.99 NA 338 383 NA NA NA 1267 1319 NA NA NA 20298 19331 NA NA NA 21033 19440 NA NA
1579388400.0 20661.97 345 NA NA NA NA 1272 NA NA NA NA 18559 NA NA NA NA 20182 NA NA NA NA
1579388400.0 20834.0 77 186 NA NA NA 948 1049 NA NA NA 12198 3811 NA NA NA 12369 3863 NA NA NA
1579388400.0 21234.0 75 182 NA NA NA 949 1056 NA NA NA 16348 5477 NA NA NA 16516 5551 NA NA NA
1579388400.0 21634.0 74 167 NA NA NA 948 1044 NA NA NA 14398 5016 NA NA NA 14551 5071 NA NA NA
1579388400.0 22034.0 74 169 NA NA NA 948 1041 NA NA NA 14422 4791 NA NA NA 14601 4851 NA NA NA
1579388400.0 22434.0 75 175 NA NA NA 948 1047 NA NA NA 16958 5462 NA NA NA 17139 5560 NA NA NA
1579388400.0 22834.0 75 169 NA NA NA 948 1040 NA NA NA 15049 5241 NA NA NA 15236 5312 NA NA NA
1579388400.0 23234.0 76 171 NA NA NA 949 1040 NA NA NA 14314 4790 NA NA NA 14482 4852 NA NA NA
1579388400.0 23634.0 75 166 NA NA NA 948 1041 NA NA NA 15242 5220 NA NA NA 15418 5292 NA NA NA
1579388400.0 24034.0 75 169 NA NA NA 947 1041 NA NA NA 14549 4613 NA NA NA 14721 4695 NA NA NA
1579388400.0 250199.18 195 NA NA NA NA 1113 NA NA NA NA 10600 NA NA NA NA 10934 NA NA NA NA
1579388400.0 250200.0 NA 188 NA NA NA NA 1092 NA NA NA NA 27933 NA NA NA NA 29361 NA NA NA
1579388400.0 250200.1 63 165 NA NA NA 936 1074 NA NA NA 4521 4175 NA NA NA 4596 4353 NA NA NA
1579388400.0 250200.117 59 218 NA NA NA 930 1127 NA NA NA 4572 5725 NA NA NA 4682 5852 NA NA NA
1579388400.0 250200.118 58 234 NA NA NA 930 1146 NA NA NA 4960 7042 NA NA NA 5081 7236 NA NA NA
1579388400.0 250200.17 NA 248 NA NA NA NA 1155 NA NA NA NA 32358 NA NA NA NA 35658 NA NA NA
1579388400.0 250200.18 NA 255 NA NA NA NA 1160 NA NA NA NA 42344 NA NA NA NA 43269 NA NA NA
1579388400.0 250202.0 NA 188 NA NA NA NA 1092 NA NA NA NA 29170 NA NA NA NA 30572 NA NA NA
1579388400.0 250202.1 NA 163 180 NA NA NA 1074 1085 NA NA NA 5035 30290 NA NA NA 7906 30556 NA NA
1579388400.0 250202.118 61 234 NA NA NA 932 1142 NA NA NA 9447 6889 NA NA NA 9610 7109 NA NA NA
1579388400.0 250202.17 NA 249 NA NA NA NA 1158 NA NA NA NA 32468 NA NA NA NA 35903 NA NA NA
1579388400.0 250202.171 NA 169 240 NA NA NA 1081 1144 NA NA NA 6885 31212 NA NA NA 7297 31943 NA NA
1579388400.0 250202.172 NA 250 NA NA NA NA 1158 NA NA NA NA 34054 NA NA NA NA 37436 NA NA NA
1579388400.0 250202.18 NA 250 NA NA NA NA 1158 NA NA NA NA 43784 NA NA NA NA 44392 NA NA NA
1579388400.0 250202.181 NA 193 244 NA NA NA 1109 1152 NA NA NA 9621 41170 NA NA NA 10037 43549 NA NA
1579388400.0 250202.182 NA 251 NA NA NA NA 1159 NA NA NA NA 43827 NA NA NA NA 44433 NA NA NA
1579388400.0 250202.183 64 240 NA NA NA 934 1147 NA NA NA 8581 6858 NA NA NA 8737 7046 NA NA NA
1579388400.0 250202.184 60 233 NA NA NA 932 1147 NA NA NA 9409 7962 NA NA NA 9548 8193 NA NA NA
1579388400.0 250202.2 NA 188 NA NA NA NA 1094 NA NA NA NA 36676 NA NA NA NA 37277 NA NA NA
1579388400.0 250202.3 NA 164 181 NA NA NA 1075 1086 NA NA NA 6457 36960 NA NA NA 6988 37256 NA NA
1579388400.0 250202.4 NA 192 NA NA NA NA 1094 NA NA NA NA 36201 NA NA NA NA 38857 NA NA NA
1579388400.0 250202.5 NA 161 182 NA NA NA 1072 1087 NA NA NA 6346 35754 NA NA NA 6798 36240 NA NA
1579388400.0 250203.0 NA 188 NA NA NA NA 1089 NA NA NA NA 29942 NA NA NA NA 34388 NA NA NA
1579388400.0 250203.17 NA 243 NA NA NA NA 1145 NA NA NA NA 32034 NA NA NA NA 35366 NA NA NA
1579388400.0 250203.18 NA 242 NA NA NA NA 1152 NA NA NA NA 44262 NA NA NA NA 45409 NA NA NA
1579388400.0 250204.0 NA 187 NA NA NA NA 1088 NA NA NA NA 28720 NA NA NA NA 30209 NA NA NA
1579388400.0 250204.17 NA 242 NA NA NA NA 1147 NA NA NA NA 31454 NA NA NA NA 34861 NA NA NA
1579388400.0 250204.18 NA 252 NA NA NA NA 1157 NA NA NA NA 42828 NA NA NA NA 43612 NA NA NA
1579388400.0 250205.0 NA 193 NA NA NA NA 1094 NA NA NA NA 28466 NA NA NA NA 29899 NA NA NA
1579388400.0 250205.17 NA 238 NA NA NA NA 1143 NA NA NA NA 31150 NA NA NA NA 34566 NA NA NA
1579388400.0 250205.18 NA 247 NA NA NA NA 1154 NA NA NA NA 45421 NA NA NA NA 46195 NA NA NA
1579388400.0 250206.0 NA 185 NA NA NA NA 1092 NA NA NA NA 28008 NA NA NA NA 29485 NA NA NA
1579388400.0 250206.118 61 224 NA NA NA 929 1137 NA NA NA 2625 4875 NA NA NA 2680 5014 NA NA NA
1579388400.0 250206.17 NA 238 NA NA NA NA 1142 NA NA NA NA 31952 NA NA NA NA 35318 NA NA NA
1579388400.0 250206.18 NA 248 NA NA NA NA 1156 NA NA NA NA 43041 NA NA NA NA 43770 NA NA NA
1579388400.0 250206.181 NA 194 242 NA NA NA 1111 1151 NA NA NA 9523 41367 NA NA NA 9911 43773 NA NA
1579388400.0 250207.0 NA 185 NA NA NA NA 1091 NA NA NA NA 25921 NA NA NA NA 27428 NA NA NA
1579388400.0 250207.17 NA 242 NA NA NA NA 1148 NA NA NA NA 30367 NA NA NA NA 33642 NA NA NA
1579388400.0 250207.18 NA 245 NA NA NA NA 1153 NA NA NA NA 42146 NA NA NA NA 43009 NA NA NA
1579388400.0 250208.17 NA 246 NA NA NA NA 1151 NA NA NA NA 34471 NA NA NA NA 37821 NA NA NA
1579388400.0 250208.18 NA 253 NA NA NA NA 1162 NA NA NA NA 47228 NA NA NA NA 48025 NA NA NA
1579388400.0 250399.0 137 NA NA NA NA 1049 NA NA NA NA 1873 NA NA NA NA 2046 NA NA NA NA
1579388400.0 250402.1 137 NA NA NA NA 1048 NA NA NA NA 2100 NA NA NA NA 2263 NA NA NA NA
1579388400.0 25202.1 NA 190 NA NA NA NA 1098 NA NA NA NA 9415 NA NA NA NA 9686 NA NA NA
1579388400.0 25202.2 NA 191 NA NA NA NA 1100 NA NA NA NA 8182 NA NA NA NA 8412 NA NA NA
1579388400.0 25208.0 NA 186 NA NA NA NA 1096 NA NA NA NA 8066 NA NA NA NA 8403 NA NA NA
1579388400.0 25210.0 0 NA NA NA NA 0 NA NA NA NA 967 NA NA NA NA 957 NA NA NA NA
1579388400.0 25211.0 0 NA NA NA NA 0 NA NA NA NA 823 NA NA NA NA 844 NA NA NA NA
1579388400.0 25211.17 0 NA NA NA NA 0 NA NA NA NA 688 NA NA NA NA 712 NA NA NA NA
1579388400.0 25211.18 0 NA NA NA NA 0 NA NA NA NA 750 NA NA NA NA 780 NA NA NA NA
1579388400.0 25212.0 0 NA NA NA NA 0 NA NA NA NA 706 NA NA NA NA 738 NA NA NA NA
1579388400.0 25212.17 0 NA NA NA NA 0 NA NA NA NA 751 NA NA NA NA 1203 NA NA NA NA
1579388400.0 25212.18 0 NA NA NA NA 0 NA NA NA NA 817 NA NA NA NA 1673 NA NA NA NA
1579388400.0 25213.0 0 NA NA NA NA 0 NA NA NA NA 762 NA NA NA NA 801 NA NA NA NA
1579388400.0 25213.17 0 NA NA NA NA 0 NA NA NA NA 691 NA NA NA NA 717 NA NA NA NA
1579388400.0 25213.18 0 NA NA NA NA 0 NA NA NA NA 743 NA NA NA NA 766 NA NA NA NA
1579388400.0 25215.0 29 67 174 NA NA 910 940 1083 NA NA 119 7909 6162 NA NA 189 7976 6330 NA NA
1579388400.0 25215.17 30 64 226 NA NA 911 934 1131 NA NA 111 7022 6832 NA NA 209 7085 7051 NA NA
1579388400.0 25215.18 30 65 241 NA NA 911 934 1149 NA NA 112 7712 10601 NA NA 204 7766 10872 NA NA
1579388400.0 3.0 64 91 NA NA NA 940 948 NA NA NA 12264 767 NA NA NA 12400 828 NA NA NA
1579388400.0 4.17 NA 41 NA NA NA NA 927 NA NA NA NA 353 NA NA NA NA 1283 NA NA NA
1579388400.0 4.23 NA 62 NA NA NA NA 962 NA NA NA NA 510 NA NA NA NA 630 NA NA NA
1579388400.0 4.24 NA 65 NA NA NA NA 952 NA NA NA NA 475 NA NA NA NA 539 NA NA NA
1579388400.0 4.25 NA 58 NA NA NA NA 951 NA NA NA NA 547 NA NA NA NA 681 NA NA NA
1579388400.0 4.26 NA 68 NA NA NA NA 950 NA NA NA NA 433 NA NA NA NA 1227 NA NA NA
1579388400.0 4.27 NA 66 NA NA NA NA 954 NA NA NA NA 396 NA NA NA NA 1203 NA NA NA
1579388400.0 4.28 NA 75 NA NA NA NA 962 NA NA NA NA 415 NA NA NA NA 735 NA NA NA
1579388400.0 4.29 NA 40 NA NA NA NA 929 NA NA NA NA 361 NA NA NA NA 1403 NA NA NA
1579388400.0 4.34 NA 74 NA NA NA NA 962 NA NA NA NA 603 NA NA NA NA 830 NA NA NA
1579388400.0 4.36 NA 63 NA NA NA NA 954 NA NA NA NA 521 NA NA NA NA 606 NA NA NA
1579388400.0 4.37 NA 65 NA NA NA NA 952 NA NA NA NA 545 NA NA NA NA 696 NA NA NA
1579388400.0 4.4 NA 42 NA NA NA NA 932 NA NA NA NA 370 NA NA NA NA 613 NA NA NA
1579388400.0 4.41 NA 47 NA NA NA NA 933 NA NA NA NA 319 NA NA NA NA 1568 NA NA NA
1579388400.0 4.42 NA 36 NA NA NA NA 932 NA NA NA NA 379 NA NA NA NA 519 NA NA NA
